央视频道,#genre#
甘肃卫视,http://144.52.199.223:18888/rtp/239.21.2.22:5002
贵州卫视,http://144.52.146.124:5002/rtp/239.21.1.166:5002
贵州卫视,http://144.52.199.223:18888/rtp/239.21.1.166:5002
河北卫视,http://144.52.146.124:5002/rtp/239.21.1.168:5002
河北卫视,http://144.52.199.223:18888/rtp/239.21.1.168:5002
黑龙江卫视,http://144.52.146.124:5002/rtp/239.21.1.91:5002
黑龙江卫视,http://144.52.199.223:18888/rtp/239.21.1.91:5002
河南卫视,http://144.52.146.124:5002/rtp/239.21.2.37:5002
河南卫视,http://144.52.199.223:18888/rtp/239.21.2.37:5002
湖北卫视,http://144.52.146.124:5002/rtp/239.21.1.163:5002
湖北卫视,http://144.52.199.223:18888/rtp/239.21.1.163:5002
湖北卫视,http://182.46.8.252:8686/rtp/239.21.1.163:5002
江西卫视,http://144.52.146.124:5002/rtp/239.21.1.167:5002
江西卫视,http://144.52.199.223:18888/rtp/239.21.1.167:5002
吉林卫视,http://144.52.146.124:5002/rtp/239.21.2.49:5002
吉林卫视,http://144.52.199.223:18888/rtp/239.21.2.49:5002
四川卫视,http://144.52.146.124:5002/rtp/239.21.2.15:5002
四川卫视,http://144.52.199.223:18888/rtp/239.21.2.15:5002

国教频道,#genre#
中国教育1,http://144.52.146.124:5002/rtp/239.21.2.7:5002
中国教育1,http://144.52.199.223:18888/rtp/239.21.2.7:5002
中国教育1,http://182.46.8.252:8686/rtp/239.21.2.7:5002
CGTN,http://144.52.146.124:5002/rtp/239.21.2.30:5002
CGTN,http://144.52.199.223:18888/rtp/239.21.2.30:5002
CGTN法语,http://144.52.146.124:5002/rtp/239.21.2.33:5002
CGTN法语,http://144.52.199.223:18888/rtp/239.21.2.33:5002
CGTN俄语,http://144.52.146.124:5002/rtp/239.21.2.35:5002
CGTN俄语,http://144.52.199.223:18888/rtp/239.21.2.35:5002
CGTN阿语,http://144.52.146.124:5002/rtp/239.21.2.34:5002
CGTN阿语,http://144.52.199.223:18888/rtp/239.21.2.34:5002
CGTN西语,http://144.52.146.124:5002/rtp/239.21.2.32:5002
CGTN西语,http://144.52.199.223:18888/rtp/239.21.2.32:5002
CGTN西语,http://182.46.8.252:8686/rtp/239.21.2.32:5002
CGTN纪录,http://144.52.146.124:5002/rtp/239.21.2.31:5002
CGTN纪录,http://144.52.199.223:18888/rtp/239.21.2.31:5002

其他频道,#genre#
101号,http://144.52.146.124:5002/rtp/239.21.2.101:5002
101号,http://144.52.199.223:18888/rtp/239.21.2.101:5002
102号,http://144.52.146.124:5002/rtp/239.21.2.102:5002
102号,http://144.52.199.223:18888/rtp/239.21.2.102:5002
103号,http://144.52.146.124:5002/rtp/239.21.2.103:5002
103号,http://144.52.199.223:18888/rtp/239.21.2.103:5002
104号,http://144.52.146.124:5002/rtp/239.21.2.104:5002
104号,http://144.52.199.223:18888/rtp/239.21.2.104:5002
105号,http://144.52.146.124:5002/rtp/239.21.2.105:5002
105号,http://144.52.199.223:18888/rtp/239.21.2.105:5002
107号,http://144.52.146.124:5002/rtp/239.21.2.107:5002
107号,http://144.52.199.223:18888/rtp/239.21.2.107:5002
108号,http://144.52.146.124:5002/rtp/239.21.2.108:5002
108号,http://144.52.199.223:18888/rtp/239.21.2.108:5002
109号,http://144.52.146.124:5002/rtp/239.21.2.109:5002
109号,http://144.52.199.223:18888/rtp/239.21.2.109:5002
110号,http://144.52.146.124:5002/rtp/239.21.2.110:5002
110号,http://144.52.199.223:18888/rtp/239.21.2.110:5002
119号,http://144.52.146.124:5002/rtp/239.21.2.119:5002
119号,http://144.52.199.223:18888/rtp/239.21.2.119:5002
120号,http://144.52.146.124:5002/rtp/239.21.2.120:5002
120号,http://144.52.199.223:18888/rtp/239.21.2.120:5002
121号,http://144.52.146.124:5002/rtp/239.21.2.121:5002
121号,http://144.52.199.223:18888/rtp/239.21.2.121:5002
122号,http://144.52.146.124:5002/rtp/239.21.2.122:5002
122号,http://144.52.199.223:18888/rtp/239.21.2.122:5002
123号,http://144.52.146.124:5002/rtp/239.21.2.123:5002
123号,http://144.52.199.223:18888/rtp/239.21.2.123:5002
129号,http://144.52.146.124:5002/rtp/239.21.2.129:5002
129号,http://144.52.199.223:18888/rtp/239.21.2.129:5002
130号,http://144.52.146.124:5002/rtp/239.21.2.130:5002
130号,http://144.52.199.223:18888/rtp/239.21.2.130:5002
131号,http://144.52.146.124:5002/rtp/239.21.2.131:5002
131号,http://144.52.199.223:18888/rtp/239.21.2.131:5002
134号,http://144.52.146.124:5002/rtp/239.21.2.134:5002
134号,http://144.52.199.223:18888/rtp/239.21.2.134:5002
135号,http://144.52.146.124:5002/rtp/239.21.2.135:5002
135号,http://144.52.199.223:18888/rtp/239.21.2.135:5002
160号,http://144.52.146.124:5002/rtp/239.21.1.160:5002
160号,http://144.52.199.223:18888/rtp/239.21.1.160:5002
223号,http://144.52.146.124:5002/rtp/239.21.1.223:5002
223号,http://144.52.199.223:18888/rtp/239.21.1.223:5002
51号,http://144.52.146.124:5002/rtp/239.21.2.51:5002
51号,http://144.52.199.223:18888/rtp/239.21.2.51:5002
52号,http://144.52.146.124:5002/rtp/239.21.2.52:5002
52号,http://144.52.199.223:18888/rtp/239.21.2.52:5002
52号,http://182.46.8.252:8686/rtp/239.21.2.52:5002
53号,http://144.52.146.124:5002/rtp/239.21.2.53:5002
53号,http://144.52.199.223:18888/rtp/239.21.2.53:5002
53号,http://182.46.8.252:8686/rtp/239.21.2.53:5002
55号,http://144.52.146.124:5002/rtp/239.21.2.55:5002
55号,http://144.52.199.223:18888/rtp/239.21.2.55:5002
56号,http://144.52.146.124:5002/rtp/239.21.2.56:5002
56号,http://144.52.199.223:18888/rtp/239.21.2.56:5002
57号,http://144.52.146.124:5002/rtp/239.21.2.57:5002
57号,http://144.52.199.223:18888/rtp/239.21.2.57:5002
58号,http://144.52.146.124:5002/rtp/239.21.2.58:5002
58号,http://144.52.199.223:18888/rtp/239.21.2.58:5002
59号,http://144.52.146.124:5002/rtp/239.21.2.59:5002
59号,http://144.52.199.223:18888/rtp/239.21.2.59:5002
59号,http://182.46.8.252:8686/rtp/239.21.2.59:5002
60号,http://144.52.146.124:5002/rtp/239.21.2.60:5002
60号,http://144.52.199.223:18888/rtp/239.21.2.60:5002
60号,http://182.46.8.252:8686/rtp/239.21.2.60:5002
61号,http://144.52.146.124:5002/rtp/239.21.2.61:5002
61号,http://144.52.199.223:18888/rtp/239.21.2.61:5002
62号,http://144.52.146.124:5002/rtp/239.21.2.62:5002
62号,http://144.52.199.223:18888/rtp/239.21.2.62:5002
63号,http://144.52.146.124:5002/rtp/239.21.2.63:5002
63号,http://144.52.199.223:18888/rtp/239.21.2.63:5002
65号,http://144.52.146.124:5002/rtp/239.21.2.65:5002
65号,http://144.52.199.223:18888/rtp/239.21.2.65:5002
65号,http://182.46.8.252:8686/rtp/239.21.2.65:5002
71号,http://144.52.199.223:18888/rtp/239.21.2.71:5002
77号,http://144.52.146.124:5002/rtp/239.21.2.77:5002
77号,http://144.52.199.223:18888/rtp/239.21.2.77:5002
77号,http://182.46.8.252:8686/rtp/239.21.2.77:5002
79号,http://144.52.146.124:5002/rtp/239.21.2.79:5002
79号,http://144.52.199.223:18888/rtp/239.21.2.79:5002
79号,http://182.46.8.252:8686/rtp/239.21.2.79:5002
80号,http://144.52.146.124:5002/rtp/239.21.2.80:5002
80号,http://144.52.199.223:18888/rtp/239.21.2.80:5002
83号,http://144.52.146.124:5002/rtp/239.21.2.83:5002
83号,http://144.52.199.223:18888/rtp/239.21.2.83:5002
83号,http://182.46.8.252:8686/rtp/239.21.2.83:5002
84号,http://144.52.146.124:5002/rtp/239.21.2.84:5002
84号,http://144.52.199.223:18888/rtp/239.21.2.84:5002
84号,http://182.46.8.252:8686/rtp/239.21.2.84:5002
85号,http://144.52.146.124:5002/rtp/239.21.2.85:5002
85号,http://144.52.199.223:18888/rtp/239.21.2.85:5002
86号,http://144.52.146.124:5002/rtp/239.21.2.86:5002
86号,http://144.52.199.223:18888/rtp/239.21.2.86:5002
87号,http://144.52.146.124:5002/rtp/239.21.2.87:5002
87号,http://144.52.199.223:18888/rtp/239.21.2.87:5002
88号,http://144.52.146.124:5002/rtp/239.21.2.88:5002
88号,http://144.52.199.223:18888/rtp/239.21.2.88:5002
88号,http://182.46.8.252:8686/rtp/239.21.2.88:5002
89号,http://144.52.146.124:5002/rtp/239.21.2.89:5002
89号,http://144.52.199.223:18888/rtp/239.21.2.89:5002
89号,http://182.46.8.252:8686/rtp/239.21.2.89:5002
90号,http://144.52.146.124:5002/rtp/239.21.2.90:5002
90号,http://144.52.199.223:18888/rtp/239.21.2.90:5002
91号,http://144.52.146.124:5002/rtp/239.21.2.91:5002
91号,http://144.52.199.223:18888/rtp/239.21.2.91:5002
92号,http://144.52.146.124:5002/rtp/239.21.2.92:5002
92号,http://144.52.199.223:18888/rtp/239.21.2.92:5002
95号,http://144.52.146.124:5002/rtp/239.21.2.95:5002
95号,http://144.52.199.223:18888/rtp/239.21.2.95:5002
96号,http://144.52.146.124:5002/rtp/239.21.2.96:5002
96号,http://144.52.199.223:18888/rtp/239.21.2.96:5002
97号,http://144.52.146.124:5002/rtp/239.21.2.97:5002
97号,http://144.52.199.223:18888/rtp/239.21.2.97:5002
上海纪实,http://144.52.146.124:5002/rtp/239.21.1.171:5002
上海纪实,http://144.52.199.223:18888/rtp/239.21.1.171:5002
上海纪实,http://182.46.8.252:8686/rtp/239.21.1.171:5002
东平新闻,http://144.52.146.124:5002/rtp/239.21.1.216:5002
东平新闻,http://144.52.199.223:18888/rtp/239.21.1.216:5002
中国交通,http://144.52.146.124:5002/rtp/239.21.1.115:5002
中国交通,http://144.52.199.223:18888/rtp/239.21.1.115:5002
乳山,http://144.52.146.124:5002/rtp/239.21.1.220:5002
乳山,http://144.52.199.223:18888/rtp/239.21.1.220:5002
兖州新闻,http://144.52.146.124:5002/rtp/239.21.1.224:5002
兖州新闻,http://144.52.199.223:18888/rtp/239.21.1.224:5002
兖州新闻,http://182.46.8.252:8686/rtp/239.21.1.224:5002
兰陵综合,http://144.52.146.124:5002/rtp/239.21.1.237:5002
兰陵综合,http://144.52.199.223:18888/rtp/239.21.1.237:5002
北京纪实,http://144.52.146.124:5002/rtp/239.21.1.172:5002
北京纪实,http://144.52.199.223:18888/rtp/239.21.1.172:5002
单县综合,http://144.52.146.124:5002/rtp/239.21.2.21:5002
单县综合,http://144.52.199.223:18888/rtp/239.21.2.21:5002
夏津公共,http://144.52.146.124:5002/rtp/239.21.1.102:5002
夏津公共,http://144.52.199.223:18888/rtp/239.21.1.102:5002
夏津综合,http://144.52.146.124:5002/rtp/239.21.1.106:5002
夏津综合,http://144.52.199.223:18888/rtp/239.21.1.106:5002
宁津新闻,http://144.52.146.124:5002/rtp/239.21.2.50:5002
宁津新闻,http://144.52.199.223:18888/rtp/239.21.2.50:5002
宁阳1,http://144.52.146.124:5002/rtp/239.21.1.143:5002
宁阳1,http://144.52.199.223:18888/rtp/239.21.1.143:5002
安丘新闻,http://144.52.146.124:5002/rtp/239.21.2.13:5002
安丘新闻,http://144.52.199.223:18888/rtp/239.21.2.13:5002
定陶,http://144.52.146.124:5002/rtp/239.21.1.244:5002
定陶,http://144.52.199.223:18888/rtp/239.21.1.244:5002
寿光蔬菜,http://144.52.146.124:5002/rtp/239.21.1.218:5002
寿光蔬菜,http://144.52.199.223:18888/rtp/239.21.1.218:5002
寿光蔬菜,http://182.46.8.252:8686/rtp/239.21.1.218:5002
山东体育,http://144.52.146.124:5002/rtp/239.21.1.141:5002
山东体育,http://144.52.199.223:18888/rtp/239.21.1.141:5002
山东农科,http://144.52.146.124:5002/rtp/239.21.1.183:5002
山东农科,http://144.52.199.223:18888/rtp/239.21.1.183:5002
山东少儿,http://144.52.146.124:5002/rtp/239.21.1.208:5002
山东少儿,http://144.52.199.223:18888/rtp/239.21.1.208:5002
山东居家购物,http://144.52.146.124:5002/rtp/239.21.1.112:5002
山东居家购物,http://144.52.199.223:18888/rtp/239.21.1.112:5002
山东教育,http://144.52.146.124:5002/rtp/239.21.1.169:5002
山东教育,http://144.52.199.223:18888/rtp/239.21.1.169:5002
山东文旅,http://144.52.146.124:5002/rtp/239.21.1.176:5002
山东文旅,http://144.52.199.223:18888/rtp/239.21.1.176:5002
山东文旅,http://182.46.8.252:8686/rtp/239.21.1.176:5002
山东新闻,http://144.52.146.124:5002/rtp/239.21.1.140:5002
山东新闻,http://144.52.199.223:18888/rtp/239.21.1.140:5002
山东生活,http://144.52.146.124:5002/rtp/239.21.1.175:5002
山东生活,http://144.52.199.223:18888/rtp/239.21.1.175:5002
山东综艺,http://144.52.146.124:5002/rtp/239.21.1.177:5002
山东综艺,http://144.52.199.223:18888/rtp/239.21.1.177:5002
山东齐鲁,http://144.52.146.124:5002/rtp/239.21.1.134:5002
山东齐鲁,http://144.52.199.223:18888/rtp/239.21.1.134:5002
巨野新闻,http://144.52.146.124:5002/rtp/239.21.1.215:5002
巨野新闻,http://144.52.199.223:18888/rtp/239.21.1.215:5002
平原新闻,http://144.52.146.124:5002/rtp/239.21.1.243:5002
平原新闻,http://144.52.199.223:18888/rtp/239.21.1.243:5002
平度新闻,http://144.52.146.124:5002/rtp/239.21.1.228:5002
平度新闻,http://144.52.199.223:18888/rtp/239.21.1.228:5002
德州公共,http://144.52.146.124:5002/rtp/239.21.1.76:5002
德州公共,http://144.52.199.223:18888/rtp/239.21.1.76:5002
德州新闻,http://144.52.146.124:5002/rtp/239.21.1.75:5002
德州新闻,http://144.52.199.223:18888/rtp/239.21.1.75:5002
文登,http://144.52.146.124:5002/rtp/239.21.1.174:5002
文登,http://144.52.199.223:18888/rtp/239.21.1.174:5002
新闻综合,http://144.52.146.124:5002/rtp/239.21.1.193:5002
新闻综合,http://144.52.199.223:18888/rtp/239.21.1.193:5002
新闻综合,http://182.46.8.252:8686/rtp/239.21.1.193:5002
无棣综合,http://144.52.146.124:5002/rtp/239.21.1.214:5002
无棣综合,http://144.52.199.223:18888/rtp/239.21.1.214:5002
日照岚山,http://144.52.146.124:5002/rtp/239.21.1.209:5002
日照岚山,http://144.52.199.223:18888/rtp/239.21.1.209:5002
日照莒县TV-1,http://144.52.146.124:5002/rtp/239.21.1.236:5002
日照莒县TV-1,http://144.52.199.223:18888/rtp/239.21.1.236:5002
昌乐新闻,http://144.52.146.124:5002/rtp/239.21.1.245:5002
昌乐新闻,http://144.52.199.223:18888/rtp/239.21.1.245:5002
昌邑新闻,http://144.52.146.124:5002/rtp/239.21.2.27:5002
昌邑新闻,http://144.52.199.223:18888/rtp/239.21.2.27:5002
曲阜新闻,http://144.52.146.124:5002/rtp/239.21.1.225:5002
曲阜新闻,http://144.52.199.223:18888/rtp/239.21.1.225:5002
梁山新闻,http://144.52.146.124:5002/rtp/239.21.2.12:5002
梁山新闻,http://144.52.199.223:18888/rtp/239.21.2.12:5002
武城影视,http://144.52.146.124:5002/rtp/239.21.1.240:5002
武城影视,http://144.52.199.223:18888/rtp/239.21.1.240:5002
武城新闻,http://144.52.146.124:5002/rtp/239.21.1.239:5002
武城新闻,http://144.52.199.223:18888/rtp/239.21.1.239:5002
武城新闻,http://182.46.8.252:8686/rtp/239.21.1.239:5002
济南教育,http://144.52.146.124:5002/rtp/239.21.1.133:5002
济南教育,http://144.52.199.223:18888/rtp/239.21.1.133:5002
济南教育,http://182.46.8.252:8686/rtp/239.21.1.133:5002
济南新闻,http://144.52.146.124:5002/rtp/239.21.1.94:5002
济南新闻,http://144.52.199.223:18888/rtp/239.21.1.94:5002
济宁综合,http://144.52.146.124:5002/rtp/239.21.2.19:5002
济宁综合,http://144.52.199.223:18888/rtp/239.21.2.19:5002
济阳综合,http://144.52.146.124:5002/rtp/239.21.1.187:5002
济阳综合,http://144.52.199.223:18888/rtp/239.21.1.187:5002
淄博公共,http://144.52.146.124:5002/rtp/239.21.1.182:5002
淄博公共,http://144.52.199.223:18888/rtp/239.21.1.182:5002
淄博公共,http://182.46.8.252:8686/rtp/239.21.1.182:5002
淄博新闻,http://144.52.146.124:5002/rtp/239.21.1.84:5002
淄博新闻,http://144.52.199.223:18888/rtp/239.21.1.84:5002
滨州好生新闻,http://144.52.146.124:5002/rtp/239.21.1.238:5002
滨州好生新闻,http://144.52.199.223:18888/rtp/239.21.1.238:5002
潍坊1,http://144.52.146.124:5002/rtp/239.21.1.77:5002
潍坊1,http://144.52.199.223:18888/rtp/239.21.1.77:5002
潍坊2,http://144.52.146.124:5002/rtp/239.21.1.78:5002
潍坊2,http://144.52.199.223:18888/rtp/239.21.1.78:5002
烟台影视,http://144.52.146.124:5002/rtp/239.21.1.204:5002
烟台影视,http://144.52.199.223:18888/rtp/239.21.1.204:5002
烟台新闻,http://144.52.146.124:5002/rtp/239.21.1.116:5002
烟台新闻,http://144.52.199.223:18888/rtp/239.21.1.116:5002
烟台经济,http://144.52.146.124:5002/rtp/239.21.1.205:5002
烟台经济,http://144.52.199.223:18888/rtp/239.21.1.205:5002
禹城综合,http://144.52.146.124:5002/rtp/239.21.1.241:5002
禹城综合,http://144.52.199.223:18888/rtp/239.21.1.241:5002
禹城综艺,http://144.52.146.124:5002/rtp/239.21.1.242:5002
禹城综艺,http://144.52.199.223:18888/rtp/239.21.1.242:5002
茌平综合,http://144.52.146.124:5002/rtp/239.21.1.219:5002
茌平综合,http://144.52.199.223:18888/rtp/239.21.1.219:5002
荣成综合,http://144.52.146.124:5002/rtp/239.21.1.227:5002
荣成综合,http://144.52.199.223:18888/rtp/239.21.1.227:5002
莘县,http://144.52.146.124:5002/rtp/239.21.1.211:5002
莘县,http://144.52.199.223:18888/rtp/239.21.1.211:5002
莱西综合,http://144.52.146.124:5002/rtp/239.21.1.247:5002
莱西综合,http://144.52.199.223:18888/rtp/239.21.1.247:5002
蒙阴,http://144.52.146.124:5002/rtp/239.21.2.23:5002
蒙阴,http://144.52.199.223:18888/rtp/239.21.2.23:5002
邹城新闻,http://144.52.146.124:5002/rtp/239.21.1.185:5002
邹城新闻,http://144.52.199.223:18888/rtp/239.21.1.185:5002
郓城新闻,http://144.52.146.124:5002/rtp/239.21.1.251:5002
郓城新闻,http://144.52.199.223:18888/rtp/239.21.1.251:5002
金鹰纪实,http://144.52.146.124:5002/rtp/239.21.1.170:5002
金鹰纪实,http://144.52.199.223:18888/rtp/239.21.1.170:5002
陵城新闻,http://144.52.146.124:5002/rtp/239.21.2.24:5002
陵城新闻,http://144.52.199.223:18888/rtp/239.21.2.24:5002
青州文化旅游,http://144.52.146.124:5002/rtp/239.21.1.231:5002
青州文化旅游,http://144.52.199.223:18888/rtp/239.21.1.231:5002
青州综合,http://144.52.146.124:5002/rtp/239.21.1.232:5002
青州综合,http://144.52.199.223:18888/rtp/239.21.1.232:5002
齐河新闻,http://144.52.146.124:5002/rtp/239.21.1.230:5002
齐河新闻,http://144.52.199.223:18888/rtp/239.21.1.230:5002

更新时间,#genre#
2024-04-02_05:18:16,https://taoiptv.com/time.mp4
